3.75     1.82178     -6.20985     -0.0547051     8.45153     -0.102005
3.76     1.75397     -6.78137     -0.0141654     9.65243     -0.128373
3.77     1.68035     -7.3615     0.0382521     10.8259     -0.154087
3.78     1.60087     -7.94796     0.102238     11.965     -0.17864
3.79     1.5155     -8.53769     0.177416     13.0631     -0.201535
3.8     1.42423     -9.12679     0.263341     14.1136     -0.222316
3.81     1.32712     -9.71046     0.359508     15.1103     -0.240585
3.82     1.22429     -10.283     0.465348     16.0474     -0.256032
3.83     1.11591     -10.838     0.580239     16.9194     -0.268459
3.84     1.00223     -11.368     0.703502     17.7211     -0.277798
3.85     0.883583     -11.8652     0.834411     18.4478     -0.284122
3.86     0.76037     -12.3212     0.972193     19.0951     -0.287646
3.87     0.633092     -12.7279     1.11604     19.6594     -0.288713
3.88     0.502323     -13.0769     1.26509     20.1372     -0.287765
3.89     0.368713     -13.361     1.41848     20.5257     -0.285299
3.9     0.232977     -13.5736     1.5753     20.8227     -0.281817
3.91     0.0958781     -13.7098     1.73463     21.0264     -0.277769
3.92     -0.0417852     -13.7663     1.89552     21.1355     -0.273507
3.93     -0.179202     -13.7417     2.05702     21.1496     -0.26924
3.94     -0.315567     -13.6365     2.21819     21.0683     -0.265019
3.95     -0.450101     -13.4534     2.37807     20.8923     -0.260739
3.96     -0.582068     -13.1967     2.53572     20.6226     -0.256157
3.97     -0.710792     -12.8724     2.69022     20.2608     -0.250934
3.98     -0.835666     -12.4874     2.84064     19.809     -0.244682
3.99     -0.956165     -12.0498     2.98611     19.2698     -0.237017
4     -1.07184     -11.5678     3.12576     18.6465     -0.227603
4.01     -1.18234     -11.0497     3.25877     17.9427     -0.216192
4.02     -1.28738     -10.5037     3.38436     17.1626     -0.202644
4.03     -1.38675     -9.93721     3.50178     16.3108     -0.186938
4.04     -1.48032     -9.35717     3.61035     15.3923     -0.169172
4.05     -1.56802     -8.76959     3.70942     14.4125     -0.14955
4.06     -1.64981     -8.17959     3.79841     13.3771     -0.128366
4.07     -1.72573     -7.59143     3.8768     12.2924     -0.105979
4.08     -1.79581     -7.0085     3.94412     11.1647     -0.0827956
4.09     -1.86014     -6.43337     3.99997     10.0006     -0.0592474
4.1     -1.91882     -5.8679     4.04403     8.80705     -0.0357724
4.11     -1.97196     -5.31327     4.07604     7.59103     -0.012801
4.12     -2.01966     -4.77011     4.0958     6.35973     0.00925643
4.13     -2.06204     -4.23855     4.10321     5.12042     0.0300177
4.14     -2.09923     -3.71832     4.09821     3.88039     0.0491351
4.15     -2.13131     -3.2088     4.08084     2.64696     0.0662987
4.16     -2.15841     -2.70908     4.05119     1.42741     0.0812383
4.17     -2.18059     -2.21804     4.00946     0.228932     0.0937241
4.18     -2.19793     -1.73438     3.95587     -0.941414     0.103566
4.19     -2.2105     -1.25665     3.89074     -2.07672     0.110615
4.2     -2.21833     -0.783307     3.81447     -3.1703     0.114757
4.21     -2.22146     -0.312738     3.7275     -4.2157     0.11592
4.22     -2.21989     0.156715     3.63034     -5.20674     0.114066
4.23     -2.21362     0.626728     3.52357     -6.1376     0.109195
4.24     -2.20263     1.09897     3.40781     -7.00278     0.101347
4.25     -2.18688     1.57506     3.28375     -7.79718     0.0905956
4.26     -2.16632     2.05659     3.15211     -8.51611     0.0770577
4.27     -2.14087     2.54503     3.01369     -9.15534     0.0608894
4.28     -2.11045     3.04173     2.86929     -9.71109     0.0422896
4.29     -2.07497     3.54788     2.71976     -10.1801     0.0215013
4.3     -2.03432     4.06447     2.56598     -10.5596     -0.00118757
4.31     -1.9884     4.59221     2.40887     -10.8473     -0.0254431
4.32     -1.93709     5.13151     2.24935     -11.0416     -0.0508868
4.33     -1.88026     5.68237     2.08835     -11.1412     -0.0770979
4.34     -1.81782     6.24434     1.92684     -11.1457     -0.103618
4.35     -1.74966     6.81643     1.76576     -11.055     -0.129961
4.36     -1.67569     7.39702     1.60606     -10.8696     -0.155619
4.37     -1.59585     7.98378     1.44868     -10.5906     -0.180085
4.38     -1.51011     8.57359     1.29455     -10.2197     -0.202864
4.39     -1.41849     9.16251     1.14458     -9.75898     -0.223503
4.4     -1.32103     9.74568     0.999662     -9.21127     -0.241608
4.41     -1.21786     10.3174     0.860638     -8.57974     -0.256876
4.42     -1.10915     10.871     0.728334     -7.86814     -0.269116
